Timestamp,Latitude,Longitude
1655982330000,-22.829617,-47.074978
1655982331000,-22.829617,-47.074978
1655982332000,-22.829617,-47.074978
1655982333000,-22.829617,-47.074978
1655982334000,-22.829617,-47.074978
1655982335000,-22.829617,-47.074978
1655982336000,-22.829617,-47.074974
1655982337000,-22.829618,-47.074966
1655982338000,-22.829618,-47.07495
1655982339939,-22.829607,-47.074917
1655982340000,-22.829586,-47.07489
1655982341000,-22.829544,-47.074852
1655982342000,-22.829483,-47.0748
1655982343000,-22.829405,-47.074734
1655982344000,-22.829306,-47.07466
1655982345000,-22.829193,-47.07458
1655982346000,-22.829079,-47.0745
1655982347000,-22.828955,-47.074417
1655982348000,-22.828827,-47.074333
1655982349000,-22.828707,-47.074253
1655982350000,-22.82859,-47.074173
1655982351000,-22.828482,-47.074097
1655982352000,-22.828375,-47.07402
1655982353000,-22.82827,-47.073948
1655982354000,-22.82817,-47.07388
1655982355000,-22.828068,-47.073807
1655982356000,-22.827969,-47.07374
1655982357000,-22.827873,-47.073673
1655982358000,-22.827778,-47.073612
1655982359000,-22.827682,-47.073547
1655982360000,-22.827589,-47.073486
1655982361000,-22.827492,-47.073425
1655982362000,-22.8274,-47.073368
1655982363000,-22.827307,-47.07331
1655982364000,-22.82721,-47.073254
1655982365000,-22.827108,-47.073196
1655982366000,-22.82701,-47.07314
1655982367000,-22.826908,-47.073074
1655982368000,-22.826805,-47.073006
1655982369000,-22.826702,-47.072933
1655982370000,-22.8266,-47.07286
1655982371000,-22.826498,-47.07279
1655982372000,-22.826405,-47.072723
1655982373000,-22.826311,-47.07266
1655982374000,-22.826223,-47.072598
1655982375000,-22.82614,-47.07254
1655982376000,-22.826063,-47.07249
1655982377000,-22.825998,-47.07245
1655982378000,-22.825941,-47.07241
1655982379000,-22.825893,-47.072376
1655982380000,-22.825853,-47.072346
1655982381000,-22.825823,-47.072323
1655982382000,-22.825794,-47.0723
1655982383000,-22.825762,-47.072273
1655982384000,-22.825726,-47.072247
1655982385000,-22.825687,-47.072216
1655982386000,-22.825638,-47.07218
1655982387000,-22.825575,-47.07214
1655982388000,-22.825506,-47.07209
1655982389000,-22.825436,-47.072044
1655982390000,-22.825363,-47.071995
1655982391000,-22.825287,-47.07194
1655982392000,-22.825209,-47.07189
1655982393000,-22.825132,-47.071842
1655982394000,-22.825054,-47.071793
1655982395000,-22.824976,-47.071735
1655982396000,-22.824892,-47.07168
1655982397000,-22.824804,-47.071617
1655982398000,-22.824713,-47.071552
1655982399000,-22.824617,-47.07148
1655982400000,-22.824516,-47.0714
1655982401000,-22.824417,-47.071323
1655982402000,-22.824308,-47.071243
1655982403000,-22.824203,-47.071163
1655982404000,-22.824099,-47.07109
1655982405000,-22.824001,-47.071022
1655982406000,-22.823908,-47.07096
1655982407000,-22.823822,-47.070908
1655982408000,-22.823742,-47.070854
1655982409000,-22.823668,-47.0708
1655982410000,-22.823586,-47.070747
1655982411000,-22.823503,-47.070694
1655982412000,-22.823418,-47.070637
1655982413000,-22.823332,-47.07058
1655982414000,-22.823244,-47.070526
1655982415000,-22.823156,-47.07047
1655982416000,-22.823074,-47.07042
1655982417000,-22.823004,-47.07037
1655982418000,-22.822945,-47.07033
1655982419000,-22.822899,-47.0703
1655982420000,-22.822866,-47.07028
1655982421000,-22.822845,-47.070263
1655982422000,-22.822828,-47.070255
1655982423000,-22.822813,-47.07024
1655982424000,-22.822794,-47.070225
1655982425000,-22.82277,-47.07021
1655982426676,-22.822744,-47.070194
1655982427000,-22.822731,-47.070183
1655982428000,-22.822723,-47.070175
1655982429000,-22.822716,-47.070168
1655982430000,-22.822706,-47.07016
1655982431000,-22.822691,-47.07015
1655982432000,-22.822676,-47.070137
1655982433000,-22.822659,-47.070126
1655982434000,-22.822643,-47.070114
1655982435000,-22.822628,-47.070103
1655982436000,-22.822609,-47.07009
1655982437000,-22.822578,-47.07007
1655982438000,-22.822567,-47.07006
1655982439000,-22.822554,-47.070053
1655982440000,-22.82254,-47.070045
1655982441000,-22.822527,-47.070038
1655982442000,-22.822506,-47.070026
1655982443000,-22.822502,-47.070026
1655982444000,-22.822504,-47.070026
1655982445000,-22.822504,-47.070026
1655982446000,-22.822502,-47.070026
1655982447000,-22.822493,-47.070023
1655982448000,-22.822477,-47.07001
1655982449000,-22.82246,-47.069996
1655982450000,-22.822441,-47.06998
1655982451000,-22.822422,-47.06997
1655982452000,-22.822384,-47.069942
1655982453000,-22.822384,-47.069942
1655982454000,-22.822374,-47.069935
1655982455000,-22.822365,-47.069927
1655982456000,-22.822357,-47.069927
1655982457000,-22.822355,-47.069927
1655982459000,-22.822355,-47.069927
1655982460000,-22.822355,-47.069927
1655982461000,-22.822355,-47.069927
1655982463000,-22.822344,-47.06992
1655982464000,-22.822332,-47.069897
1655982465000,-22.822317,-47.06987
1655982467000,-22.822273,-47.069756
1655982468000,-22.822256,-47.06969
1655982469000,-22.822243,-47.06963
1655982470000,-22.822222,-47.069572
1655982471000,-22.822195,-47.06953
1655982473000,-22.822124,-47.069485
1655982474000,-22.82208,-47.069473
1655982475000,-22.822039,-47.069458
1655982477000,-22.82194,-47.069397
1655982478000,-22.8219,-47.069336
1655982479000,-22.821867,-47.06926
1655982480000,-22.821844,-47.069187
1655982481000,-22.821827,-47.069103
1655982482000,-22.821804,-47.069027
1655982483000,-22.821781,-47.068954
1655982484000,-22.821754,-47.068882
1655982485000,-22.821732,-47.06882
1655982486000,-22.821707,-47.068768
1655982487000,-22.821688,-47.06872
1655982488000,-22.82167,-47.06868
1655982489000,-22.821655,-47.06864
1655982490000,-22.82164,-47.068607
1655982491000,-22.821629,-47.068573
1655982492000,-22.821619,-47.068546
1655982493000,-22.821611,-47.068527
1655982494000,-22.8216,-47.06849
1655982495000,-22.821587,-47.068443
1655982496000,-22.82157,-47.06839
1655982497000,-22.821548,-47.06834
1655982498000,-22.82153,-47.06829
1655982499000,-22.82151,-47.06824
1655982500000,-22.821495,-47.06819
1655982501000,-22.82148,-47.068142
1655982502000,-22.821466,-47.068096
1655982503000,-22.821457,-47.06807
1655982504000,-22.821442,-47.068024
1655982505000,-22.821428,-47.06799
1655982506000,-22.821411,-47.067955
1655982507000,-22.821396,-47.067917
1655982508000,-22.821379,-47.06788
1655982509000,-22.821362,-47.067837
1655982510000,-22.821342,-47.067795
1655982511000,-22.821325,-47.067757
1655982512000,-22.821308,-47.06772
1655982513000,-22.821285,-47.067665
1655982514000,-22.82126,-47.067604
1655982515000,-22.821226,-47.06756
1655982516000,-22.821192,-47.0675
1655982517000,-22.821154,-47.067432
1655982518000,-22.82112,-47.067364
1655982519000,-22.821085,-47.0673
1655982520000,-22.821053,-47.06723
1655982521000,-22.82102,-47.06716
1655982522000,-22.820988,-47.067093
1655982523000,-22.820955,-47.067028
1655982524000,-22.820927,-47.066967
1655982525000,-22.820898,-47.06691
1655982526000,-22.820871,-47.066856
1655982527000,-22.820848,-47.066807
1655982528000,-22.820826,-47.066765
1655982529000,-22.820805,-47.066723
1655982530000,-22.820791,-47.06669
1655982531000,-22.820784,-47.06666
1655982532000,-22.820786,-47.066647
1655982533000,-22.82079,-47.06663
1655982534000,-22.820795,-47.066612
1655982535000,-22.820807,-47.06658
1655982536000,-22.820807,-47.066574
1655982537000,-22.820814,-47.06656
1655982538000,-22.820816,-47.066563
1655982539000,-22.820818,-47.066563
1655982540000,-22.820818,-47.066563
1655982541000,-22.82082,-47.06656
1655982542000,-22.82082,-47.06656
1655982543000,-22.82082,-47.06656
1655982544000,-22.82082,-47.06656
1655982545000,-22.82082,-47.066555
1655982546000,-22.820822,-47.066555
1655982547000,-22.820822,-47.066555
1655982548000,-22.820814,-47.066555
1655982549000,-22.820812,-47.066555
1655982550000,-22.820812,-47.066555
1655982551000,-22.820812,-47.066555
1655982552000,-22.820812,-47.066555
1655982553000,-22.820812,-47.066555
1655982554000,-22.820812,-47.066555
1655982555721,-22.820812,-47.066555
1655982556000,-22.820812,-47.066555
1655982557000,-22.820812,-47.066555
1655982558000,-22.820812,-47.066555
1655982559000,-22.820812,-47.066555
1655982560000,-22.820812,-47.066555
1655982561000,-22.820812,-47.066555
1655982562000,-22.820812,-47.066555
1655982563000,-22.820812,-47.066555
1655982564000,-22.820812,-47.066555
1655982565000,-22.820812,-47.066555
1655982566000,-22.820812,-47.066555
1655982567000,-22.820812,-47.066555
1655982568000,-22.820812,-47.066555
1655982569000,-22.820812,-47.066555
1655982570000,-22.820812,-47.066555
1655982571000,-22.820812,-47.066555
1655982572000,-22.820812,-47.066555
1655982573000,-22.820812,-47.066555
1655982574000,-22.820812,-47.066555
1655982575000,-22.820812,-47.066555
1655982576000,-22.820812,-47.066555
1655982577000,-22.820812,-47.066555
1655982578000,-22.820812,-47.066555
1655982579000,-22.820812,-47.066555
1655982580000,-22.820812,-47.066555
1655982581000,-22.820812,-47.066555
1655982582000,-22.820812,-47.066555
1655982583000,-22.820812,-47.066555
1655982584000,-22.820812,-47.066555
1655982585000,-22.820812,-47.066555
1655982586000,-22.820812,-47.066555
1655982587000,-22.820812,-47.066555
1655982588000,-22.820812,-47.066555
1655982589000,-22.820812,-47.066555
1655982590000,-22.820812,-47.066555
1655982591000,-22.820812,-47.066555
1655982592000,-22.820812,-47.066555
1655982593000,-22.820812,-47.066555
1655982594000,-22.82081,-47.06656
1655982595000,-22.820766,-47.06658
1655982596000,-22.820755,-47.066566
1655982597000,-22.820745,-47.066544
1655982598000,-22.820744,-47.066544
1655982599000,-22.820736,-47.066544
1655982600000,-22.820734,-47.066547
1655982601000,-22.820734,-47.066547
1655982602000,-22.820734,-47.066547
1655982603000,-22.820734,-47.066544
1655982604000,-22.82073,-47.066547
1655982605000,-22.820723,-47.066547
1655982606000,-22.820717,-47.066555
1655982607000,-22.82072,-47.066566
1655982608000,-22.820723,-47.06657
1655982609000,-22.820723,-47.06657
1655982610000,-22.820723,-47.066574
1655982611000,-22.820723,-47.066574
1655982612000,-22.820723,-47.066574
1655982613000,-22.820723,-47.066574
1655982614000,-22.820723,-47.066574
1655982615000,-22.820723,-47.066574
1655982616000,-22.820723,-47.066574
1655982617000,-22.820723,-47.066574
1655982618000,-22.820723,-47.066574
1655982619000,-22.820723,-47.066574
1655982620000,-22.820723,-47.066574
1655982621000,-22.820723,-47.066574
1655982622000,-22.820723,-47.066574
1655982623000,-22.820723,-47.066574
1655982624000,-22.820723,-47.066574
1655982625000,-22.820723,-47.066574
1655982626000,-22.820723,-47.066574
1655982627000,-22.820723,-47.066574
1655982628000,-22.820723,-47.066574
1655982629000,-22.820723,-47.066574
1655982630000,-22.820723,-47.066574
1655982631000,-22.820723,-47.066574
1655982632000,-22.820723,-47.066574
1655982633000,-22.820723,-47.066574
1655982634000,-22.820723,-47.066574
1655982635000,-22.820723,-47.066574
1655982636000,-22.820723,-47.066574
1655982637000,-22.820723,-47.066574
1655982638000,-22.820723,-47.066574
1655982639000,-22.820723,-47.066574
1655982640000,-22.820723,-47.066574
1655982641000,-22.820723,-47.066574
1655982642000,-22.820723,-47.066574
1655982643000,-22.820723,-47.066574
1655982644000,-22.820723,-47.066574
1655982645000,-22.820723,-47.066574
1655982646000,-22.820723,-47.066574
1655982647000,-22.820723,-47.066574
1655982648000,-22.820723,-47.06657
1655982649000,-22.820723,-47.06656
1655982650000,-22.820723,-47.066547
1655982651000,-22.82072,-47.066532
1655982652000,-22.82071,-47.06651
1655982653000,-22.820704,-47.0665
1655982654000,-22.820696,-47.066498
1655982655000,-22.820696,-47.06649
1655982656000,-22.8207,-47.066486
1655982657000,-22.820707,-47.06648
1655982658000,-22.820713,-47.06648
1655982659000,-22.82072,-47.06648
1655982660000,-22.820732,-47.06648
1655982661000,-22.820738,-47.066483
1655982662000,-22.820751,-47.0665
1655982663000,-22.82076,-47.06651
1655982664000,-22.820766,-47.066513
1655982665000,-22.820776,-47.066517
1655982666000,-22.820799,-47.066525
1655982667000,-22.820805,-47.066525
1655982668000,-22.8208,-47.066544
1655982669922,-22.820803,-47.066563
1655982670000,-22.820807,-47.066566
1655982672000,-22.820826,-47.06657
1655982672041,-22.820824,-47.06657
1655982674000,-22.820831,-47.066563
1655982674040,-22.820831,-47.066563
1655982675000,-22.820833,-47.06656
1655982676898,-22.820835,-47.06656
1655982677381,-22.820837,-47.066555
1655982678000,-22.820837,-47.066555
1655982680042,-22.820839,-47.066555
1655982681000,-22.82084,-47.06655
1655982681043,-22.820839,-47.066555
1655982682940,-22.820848,-47.06654
1655982684057,-22.820852,-47.066536
1655982684481,-22.820854,-47.066532
1655982685562,-22.82086,-47.06652
1655982686701,-22.820871,-47.06651
1655982687838,-22.820902,-47.066483
1655982688958,-22.820911,-47.066475
1655982690138,-22.820923,-47.066463
1655982690801,-22.820927,-47.06646
1655982691980,-22.820936,-47.06645
1655982693000,-22.820963,-47.066418
1655982693158,-22.820961,-47.066418
1655982694858,-22.82097,-47.066406
1655982696000,-22.820988,-47.066383
1655982696054,-22.82098,-47.066395
1655982697178,-22.820988,-47.066383
1655982698400,-22.821014,-47.06637
1655982699562,-22.821024,-47.066364
1655982700758,-22.821035,-47.066357
1655982701919,-22.821047,-47.066353
1655982703000,-22.821068,-47.06634
1655982703095,-22.821064,-47.06634
1655982705000,-22.82108,-47.066345
1655982705059,-22.821077,-47.066345
1655982706000,-22.821083,-47.066353
1655982708000,-22.821087,-47.06639
1655982709000,-22.821085,-47.066395
1655982710000,-22.821085,-47.0664
1655982711000,-22.821085,-47.066402
1655982712000,-22.82107,-47.0664
1655982713000,-22.82107,-47.0664
1655982714000,-22.82107,-47.0664
1655982715000,-22.82107,-47.0664
1655982716000,-22.82107,-47.0664
1655982718000,-22.821066,-47.066402
1655982719000,-22.821066,-47.066402
1655982720000,-22.821064,-47.066402
1655982721000,-22.821064,-47.066402
1655982722000,-22.821062,-47.066406
1655982723000,-22.821062,-47.066406
1655982724000,-22.821058,-47.06641
1655982725000,-22.821054,-47.06641
1655982726000,-22.82105,-47.066414
1655982727000,-22.821033,-47.06642
1655982728000,-22.821033,-47.06642
1655982729000,-22.821033,-47.06642
1655982730000,-22.821033,-47.06642
1655982731000,-22.821033,-47.06642
1655982732000,-22.821133,-47.066345
1655982735197,-22.821133,-47.066338
1655982736048,-22.821136,-47.066334
1655982736701,-22.821138,-47.06633
1655982737345,-22.821177,-47.066303
1655982742363,-22.821196,-47.0663
1655982752449,-22.821201,-47.0663
1655982752450,-22.82119,-47.0663
1655982757530,-22.821163,-47.06631
1655982762614,-22.821163,-47.066296
1655982767608,-22.82118,-47.066277
1655982772664,-22.821043,-47.06642
1655982783320,-22.821037,-47.06642
1655982784101,-22.821033,-47.06642
1655982784798,-22.821032,-47.066418
1655982786277,-22.821026,-47.066418
1655982787038,-22.821024,-47.066414
1655982787736,-22.821056,-47.066395
1655982789137,-22.821068,-47.066383
1655982789898,-22.821072,-47.06638
1655982790601,-22.821074,-47.06638
1655982792100,-22.821072,-47.066376
1655982792840,-22.821072,-47.066376
1655982794139,-22.82107,-47.066376
1655982794739,-22.821068,-47.066376
1655982796240,-22.82107,-47.06638
1655982797059,-22.82107,-47.066383
1655982797840,-22.82107,-47.066383
1655982799301,-22.821074,-47.066387
1655982800059,-22.821074,-47.066387
1655982800759,-22.821075,-47.066387
1655982801601,-22.821075,-47.06639
1655982802380,-22.821075,-47.06639
1655982803941,-22.821083,-47.066372
1655982804778,-22.821087,-47.066364
1655982806099,-22.821089,-47.066357
1655982806642,-22.821089,-47.066357
1655982808046,-22.82109,-47.06636
1655982808819,-22.821095,-47.066364
1655982810317,-22.821098,-47.066364
1655982810936,-22.8211,-47.066364
1655982812339,-22.821104,-47.066364
1655982813051,-22.821108,-47.066364
1655982814339,-22.82111,-47.06638
1655982815040,-22.821114,-47.066383
1655982816340,-22.821117,-47.066387
1655982817119,-22.82112,-47.066387
1655982817698,-22.821123,-47.066387
1655982818976,-22.821125,-47.0664
1655982820123,-22.821123,-47.066402
1655982820780,-22.821121,-47.066402
1655982821597,-22.821121,-47.066402
1655982823226,-22.821117,-47.0664
1655982824052,-22.82109,-47.06641
1655982824739,-22.821087,-47.06641
1655982826219,-22.821083,-47.06641
1655982827046,-22.821081,-47.06641
1655982827779,-22.821081,-47.06641
1655982829359,-22.821089,-47.06637
1655982830118,-22.821089,-47.066364
1655982830717,-22.821087,-47.066364
1655982831917,-22.821083,-47.06636
1655982833159,-22.821077,-47.06636
1655982834379,-22.82107,-47.06635
1655982835617,-22.821066,-47.06635
1655982836841,-22.82106,-47.06635
1655982838118,-22.821053,-47.066357
1655982839362,-22.821032,-47.066353
1655982840298,-22.821028,-47.066353
1655982841260,-22.82102,-47.066353
1655982841801,-22.821016,-47.066357
1655982843051,-22.821007,-47.06636
1655982843939,-22.820997,-47.06639
1655982845277,-22.820993,-47.066395
1655982845876,-22.82099,-47.0664
1655982847261,-22.820984,-47.0664
1655982850258,-22.820969,-47.066372
1655982852357,-22.820976,-47.066364
1655982853352,-22.820976,-47.06636
1655982858404,-22.820974,-47.066357
1655982866001,-22.82097,-47.066357
1655982873566,-22.821022,-47.06643
1655982884662,-22.821087,-47.066452
1655982890700,-22.821095,-47.06647
1655982902477,-22.82102,-47.066395
1655982911598,-22.82099,-47.066357
1655982912519,-22.820992,-47.06636
1655982912550,-22.820995,-47.06636
1655982920318,-22.820992,-47.066357
1655982921161,-22.820993,-47.066357
1655982922437,-22.820993,-47.066357
1655982923043,-22.821,-47.06636
1655982924319,-22.821007,-47.066364
1655982927614,-22.82102,-47.06637
1655982937660,-22.821018,-47.066364
1655982942769,-22.821009,-47.066364
1655982947000,-22.821016,-47.066364
1655982948000,-22.821026,-47.066338
1655982949000,-22.821014,-47.06636
1655982950000,-22.821007,-47.066357
1655982951000,-22.821001,-47.066353
1655982952000,-22.820997,-47.066353
1655982953000,-22.821001,-47.066353
1655982954000,-22.821001,-47.066353
1655982955000,-22.821001,-47.066353
1655982956000,-22.821001,-47.066353
1655982957000,-22.821001,-47.066353
1655982958000,-22.82098,-47.066353
1655982959000,-22.82098,-47.066353
1655982960000,-22.82098,-47.066353
1655982961000,-22.82098,-47.066353
1655982962000,-22.82098,-47.066353
1655982963000,-22.82099,-47.066326
1655982964000,-22.82099,-47.066326
1655982965000,-22.82099,-47.066326
1655982966000,-22.82099,-47.066326
1655982967000,-22.820992,-47.066326
1655982968000,-22.82102,-47.066345
1655982969000,-22.82102,-47.066345
1655982970000,-22.82102,-47.066345
1655982971000,-22.82102,-47.066345
1655982972000,-22.82102,-47.066345
1655982973000,-22.821037,-47.066353
1655982974000,-22.821037,-47.066353
1655982975000,-22.821037,-47.066353
1655982976000,-22.821037,-47.066357
1655982977000,-22.821037,-47.066357
1655982978000,-22.821054,-47.066353
1655982979000,-22.821054,-47.06635
1655982980000,-22.821054,-47.06635
1655982981000,-22.821054,-47.06635
1655982982000,-22.821054,-47.066353
1655982983000,-22.821035,-47.066315
1655982984000,-22.820972,-47.06649
1655982985000,-22.820978,-47.066475
1655982986000,-22.820984,-47.066452
1655982987000,-22.820992,-47.06643
1655982988000,-22.82101,-47.066322
1655982989000,-22.82101,-47.066322
1655982990000,-22.82101,-47.066322
1655982991000,-22.820972,-47.066483
1655982992000,-22.820976,-47.066467
1655982993000,-22.821012,-47.066338
1655982994000,-22.821012,-47.066338
1655982995000,-22.821012,-47.066338
1655982996000,-22.821012,-47.066338
1655982997000,-22.820974,-47.06648
1655982998000,-22.82098,-47.066414
1655982999000,-22.820986,-47.06638
1655983000000,-22.82097,-47.066486
1655983001000,-22.820972,-47.066467
1655983002000,-22.820976,-47.066444
1655983003000,-22.821014,-47.066315
1655983004000,-22.820972,-47.066486
1655983005000,-22.820976,-47.066467
1655983006000,-22.820984,-47.066437
1655983007000,-22.82099,-47.06641
1655983008000,-22.820997,-47.066338
1655983009000,-22.820997,-47.066338
1655983010000,-22.820997,-47.066338
1655983011000,-22.820997,-47.066338
1655983012000,-22.820997,-47.066338
1655983013000,-22.820995,-47.066345
1655983014000,-22.821047,-47.06633
1655983015000,-22.821047,-47.06633
1655983016000,-22.821047,-47.06633
1655983017000,-22.821049,-47.06633
1655983018000,-22.821049,-47.066338
1655983019000,-22.821001,-47.066372
1655983020338,-22.821001,-47.06638
1655983021000,-22.820995,-47.066376
1655983022000,-22.82099,-47.066372
1655983023000,-22.820988,-47.06637
1655983024000,-22.82101,-47.066376
1655983025480,-22.82101,-47.066376
1655983026000,-22.821012,-47.066372
1655983027655,-22.82101,-47.066372
1655983028000,-22.821009,-47.06637
1655983029000,-22.821012,-47.06637
1655983030000,-22.82101,-47.06637
1655983031000,-22.821009,-47.066364
1655983032000,-22.821007,-47.06637
1655983033000,-22.821009,-47.06637
1655983034000,-22.821007,-47.06636
1655983035000,-22.821009,-47.06636
1655983036000,-22.821007,-47.06636
1655983037000,-22.821007,-47.066364
1655983038000,-22.821005,-47.06636
1655983039000,-22.821014,-47.066345
1655983040000,-22.821014,-47.066345
1655983041000,-22.821012,-47.06634
1655983042000,-22.821012,-47.06634
1655983043000,-22.821012,-47.06634
1655983044000,-22.821009,-47.066345
1655983045000,-22.821009,-47.066345
1655983046000,-22.821009,-47.06635
1655983047000,-22.821009,-47.06635
1655983048000,-22.821009,-47.06635
1655983049000,-22.821,-47.06635
1655983050000,-22.821,-47.066357
1655983051000,-22.821001,-47.066364
1655983052000,-22.821003,-47.066376
1655983053000,-22.821003,-47.066383
1655983054000,-22.821009,-47.0664
1655983055000,-22.821009,-47.066402
1655983056000,-22.82101,-47.066406
1655983057000,-22.821012,-47.0664
1655983058000,-22.821016,-47.066395
1655983059000,-22.820995,-47.066467
1655983060000,-22.820992,-47.06648
1655983061000,-22.820992,-47.066483
1655983062000,-22.82099,-47.066483
1655983063000,-22.82099,-47.066483
1655983064000,-22.82099,-47.066483
1655983065000,-22.82099,-47.066483
1655983066000,-22.82099,-47.066483
1655983067000,-22.82099,-47.066483
1655983068000,-22.82099,-47.066483
1655983069000,-22.82099,-47.066483
1655983070000,-22.82099,-47.066483
1655983071000,-22.82099,-47.066483
1655983072000,-22.82099,-47.066483
1655983073000,-22.82099,-47.066483
1655983074000,-22.82099,-47.066483
1655983075000,-22.82099,-47.066483
1655983076000,-22.82099,-47.066483
1655983077000,-22.820993,-47.06647
1655983078000,-22.821,-47.066452
1655983079000,-22.82104,-47.066296
1655983080000,-22.82104,-47.066296
1655983081000,-22.82104,-47.066296
1655983082000,-22.820995,-47.06646
1655983083000,-22.820992,-47.066475
1655983084000,-22.821005,-47.066414
1655983085000,-22.821009,-47.06639
1655983086000,-22.82101,-47.066383
1655983087000,-22.82101,-47.066376
1655983088000,-22.82101,-47.066372
1655983089000,-22.821016,-47.066353
1655983090000,-22.821016,-47.066353
1655983091000,-22.821016,-47.066353
1655983092000,-22.820993,-47.066463
1655983093000,-22.820992,-47.06648
1655983094000,-22.82099,-47.066483
1655983095000,-22.82099,-47.06646
1655983096000,-22.82099,-47.066437
1655983097000,-22.82099,-47.066418
1655983098000,-22.820988,-47.0664
1655983099000,-22.820982,-47.06636
1655983100000,-22.820982,-47.06636
1655983101000,-22.820982,-47.06636
1655983102000,-22.820982,-47.06636
1655983103000,-22.820982,-47.06636
1655983104000,-22.820984,-47.066353
1655983105000,-22.82099,-47.06647
1655983106000,-22.82099,-47.066452
1655983107000,-22.820988,-47.06643
1655983108000,-22.820988,-47.06641
1655983109000,-22.820986,-47.066364
1655983110000,-22.820986,-47.066364
1655983111000,-22.820986,-47.066364
1655983112000,-22.820986,-47.066364
1655983113000,-22.82099,-47.066463
1655983114000,-22.82099,-47.066483
1655983115000,-22.82099,-47.066483
1655983116000,-22.82099,-47.066483
1655983117000,-22.82099,-47.066483
1655983118000,-22.82099,-47.066483
1655983119000,-22.82099,-47.066483
1655983120000,-22.82099,-47.066483
1655983121000,-22.820988,-47.06646
1655983122000,-22.820986,-47.066437
1655983123000,-22.82098,-47.066395
1655983124000,-22.820976,-47.066383
1655983125000,-22.82098,-47.06634
1655983126000,-22.820974,-47.066338
1655983127000,-22.820978,-47.06634
1655983128000,-22.820988,-47.066353
1655983129857,-22.82099,-47.06636
1655983130000,-22.82099,-47.06636
1655983131000,-22.820992,-47.06636
1655983132881,-22.82099,-47.06637
1655983133000,-22.82099,-47.066372
1655983134000,-22.820992,-47.06638
1655983135000,-22.821,-47.0664
1655983136000,-22.821,-47.066406
1655983137000,-22.821,-47.06641
1655983138000,-22.821,-47.06641
1655983139919,-22.821,-47.06641
1655983140000,-22.821,-47.06641
1655983141420,-22.821,-47.066414
1655983142000,-22.821,-47.066418
