Timestamp,Latitude,Longitude
1655295824001,-22.82099,-47.06643
1655295825001,-22.82099,-47.06643
1655295826001,-22.82099,-47.06643
1655295827001,-22.82099,-47.06643
1655295828001,-22.82099,-47.06643
1655295829001,-22.82099,-47.06643
1655295830001,-22.82099,-47.06643
1655295831001,-22.82099,-47.06643
1655295832001,-22.82099,-47.06643
1655295833001,-22.82099,-47.06643
1655295834001,-22.82099,-47.06643
1655295835001,-22.82099,-47.06643
1655295836001,-22.82099,-47.06643
1655295837001,-22.82099,-47.06643
1655295838001,-22.82099,-47.06643
1655295839001,-22.82099,-47.06643
1655295840000,-22.82099,-47.06643
1655295841001,-22.82099,-47.06643
1655295842000,-22.82099,-47.06643
1655295843001,-22.82099,-47.06643
1655295844001,-22.82099,-47.06643
1655295845001,-22.82099,-47.06643
1655295846001,-22.82099,-47.06643
1655295847001,-22.82099,-47.06643
1655295848001,-22.82099,-47.06643
1655295849001,-22.82099,-47.06643
1655295850001,-22.82099,-47.06643
1655295851001,-22.82099,-47.06643
1655295852001,-22.82099,-47.06643
1655295853001,-22.82099,-47.06643
1655295854001,-22.82099,-47.06643
1655295855001,-22.82099,-47.06643
1655295855780,-22.82099,-47.06643
1655295857001,-22.82099,-47.06643
1655295858001,-22.82099,-47.06643
1655295859001,-22.82099,-47.06643
1655295860001,-22.82099,-47.06643
1655295861001,-22.82099,-47.06643
1655295862001,-22.82099,-47.06643
1655295863001,-22.82099,-47.06643
1655295864001,-22.82099,-47.06643
1655295865001,-22.82099,-47.06643
1655295865849,-22.82099,-47.06643
1655295867001,-22.82099,-47.06643
1655295868001,-22.82099,-47.06643
1655295869001,-22.82099,-47.06643
1655295870001,-22.82099,-47.06643
1655295871001,-22.82099,-47.06643
1655295872001,-22.82099,-47.06643
1655295873001,-22.82099,-47.06643
1655295874001,-22.82099,-47.06643
1655295875001,-22.82099,-47.06643
1655295876001,-22.82099,-47.06643
1655295877001,-22.82099,-47.06643
1655295878001,-22.82099,-47.06643
1655295879001,-22.82099,-47.06643
1655295880001,-22.82099,-47.06643
1655295881001,-22.82099,-47.06643
1655295882001,-22.82099,-47.06643
1655295883001,-22.82099,-47.06643
1655295884001,-22.82099,-47.06643
1655295885001,-22.82099,-47.06643
1655295886001,-22.82099,-47.06643
1655295887001,-22.82099,-47.06643
1655295888001,-22.82099,-47.06643
1655295889001,-22.82099,-47.06643
1655295890001,-22.82099,-47.06643
1655295891336,-22.82099,-47.06643
1655295892001,-22.82099,-47.06643
1655295893001,-22.82099,-47.06643
1655295894001,-22.82099,-47.06643
1655295895001,-22.82099,-47.06643
1655295896001,-22.82099,-47.06643
1655295897001,-22.82099,-47.06643
1655295898001,-22.82099,-47.06643
1655295899001,-22.82099,-47.06643
1655295900000,-22.82099,-47.06643
1655295901001,-22.82099,-47.06643
1655295902000,-22.82099,-47.06643
1655295903001,-22.82099,-47.06643
1655295904001,-22.82099,-47.06643
1655295905001,-22.82099,-47.06643
1655295906001,-22.82099,-47.06643
1655295907001,-22.82099,-47.06643
1655295908001,-22.82099,-47.06643
1655295909001,-22.82099,-47.06643
1655295910001,-22.82099,-47.06643
1655295911001,-22.82099,-47.06643
1655295912001,-22.82099,-47.06643
1655295913001,-22.82099,-47.06643
1655295914001,-22.82099,-47.06643
1655295915001,-22.82099,-47.06643
1655295916000,-22.82099,-47.06643
1655295917001,-22.82099,-47.06643
1655295918001,-22.82099,-47.06643
1655295919001,-22.82099,-47.06643
1655295920001,-22.82099,-47.06643
1655295921001,-22.82099,-47.06643
1655295922001,-22.82099,-47.06643
1655295923001,-22.82099,-47.06643
1655295924001,-22.82099,-47.06643
1655295925001,-22.82099,-47.06643
1655295926001,-22.82099,-47.06643
1655295927001,-22.82099,-47.06643
1655295928001,-22.82099,-47.06643
1655295929001,-22.82099,-47.06643
1655295930001,-22.82099,-47.06643
1655295931001,-22.82099,-47.06643
1655295932001,-22.82099,-47.06643
1655295933001,-22.82099,-47.06643
1655295934001,-22.82099,-47.06643
1655295935001,-22.82099,-47.06643
1655295936001,-22.82099,-47.06643
1655295937001,-22.82099,-47.06643
1655295938001,-22.82099,-47.06643
1655295939001,-22.82099,-47.06643
1655295940001,-22.82099,-47.06643
1655295941001,-22.82099,-47.06643
1655295942001,-22.82099,-47.06643
1655295943001,-22.82099,-47.06643
1655295944001,-22.82099,-47.06643
1655295945001,-22.82099,-47.06643
1655295946001,-22.82099,-47.06643
1655295947001,-22.82099,-47.06643
1655295948001,-22.82099,-47.06643
1655295949001,-22.82099,-47.06643
1655295950001,-22.82099,-47.06643
1655295951001,-22.82099,-47.06643
1655295952001,-22.82099,-47.06643
1655295953001,-22.82099,-47.06643
1655295954001,-22.82099,-47.06643
1655295955001,-22.82099,-47.06643
1655295956001,-22.82099,-47.06643
1655295957001,-22.82099,-47.06643
1655295958001,-22.82099,-47.06643
1655295959001,-22.82099,-47.06643
1655295960000,-22.82099,-47.06643
1655295961001,-22.82099,-47.06643
1655295962000,-22.82099,-47.06643
1655295963001,-22.82099,-47.06643
1655295964001,-22.82099,-47.06643
1655295965364,-22.82099,-47.06643
1655295966001,-22.82099,-47.06643
1655295967001,-22.82099,-47.06643
1655295968001,-22.82099,-47.06643
1655295969001,-22.82099,-47.06643
1655295970001,-22.82099,-47.06643
1655295971001,-22.82099,-47.06643
1655295972001,-22.82099,-47.06643
1655295973001,-22.82099,-47.06643
1655295974001,-22.82099,-47.06643
1655295975001,-22.82099,-47.06643
1655295976000,-22.82099,-47.06643
1655295977001,-22.82099,-47.06643
1655295979001,-22.82099,-47.06643
1655295980001,-22.82099,-47.06643
1655295981001,-22.82099,-47.06643
1655295983001,-22.82099,-47.06643
1655295984001,-22.82099,-47.06643
1655295986001,-22.82099,-47.06643
1655295987001,-22.82099,-47.06643
1655295989001,-22.82099,-47.06643
1655295990001,-22.82099,-47.06643
1655295991001,-22.82099,-47.06643
1655295992001,-22.82099,-47.06643
1655295993001,-22.82099,-47.06643
1655295994001,-22.82099,-47.06643
1655295995001,-22.82099,-47.06643
1655295996001,-22.82099,-47.06643
1655295997001,-22.82099,-47.06643
1655295998001,-22.82099,-47.06643
1655295999001,-22.82099,-47.06643
1655296000001,-22.82099,-47.06643
1655296001001,-22.82099,-47.06643
1655296002001,-22.82099,-47.06643
1655296003001,-22.82099,-47.06643
1655296004001,-22.82099,-47.06643
1655296005001,-22.82099,-47.06643
1655296006001,-22.82099,-47.06643
1655296007001,-22.82099,-47.06643
1655296008001,-22.82099,-47.06643
1655296009001,-22.82099,-47.06643
1655296010001,-22.82099,-47.06643
1655296011001,-22.82099,-47.06643
1655296012001,-22.82099,-47.06643
1655296013001,-22.82099,-47.06643
1655296014001,-22.82099,-47.06643
1655296015001,-22.82099,-47.06643
1655296016001,-22.82099,-47.06643
1655296017001,-22.82099,-47.06643
1655296018001,-22.82099,-47.06643
1655296019001,-22.82099,-47.06643
1655296020000,-22.82099,-47.06643
1655296021001,-22.82099,-47.06643
1655296022000,-22.82099,-47.06643
1655296023001,-22.82099,-47.06643
1655296024001,-22.82099,-47.06643
1655296025001,-22.82099,-47.06643
1655296026001,-22.82099,-47.06643
1655296027001,-22.82099,-47.06643
1655296028001,-22.82099,-47.06643
1655296029001,-22.82099,-47.06643
1655296030001,-22.82099,-47.06643
1655296031001,-22.82099,-47.06643
1655296032001,-22.82099,-47.06643
1655296033001,-22.82099,-47.06643
1655296034001,-22.82099,-47.06643
1655296035001,-22.82099,-47.06643
1655296036000,-22.82099,-47.06643
1655296037001,-22.82099,-47.06643
1655296038001,-22.82099,-47.066425
1655296039001,-22.820988,-47.066418
1655296040001,-22.820984,-47.066406
1655296041001,-22.82099,-47.066425
1655296042001,-22.82099,-47.06643
1655296043001,-22.82099,-47.06643
1655296044001,-22.82099,-47.06643
1655296045001,-22.82099,-47.06643
1655296046001,-22.82099,-47.06643
1655296047001,-22.820986,-47.06642
1655296048001,-22.820982,-47.06641
1655296049001,-22.820976,-47.0664
1655296050001,-22.820988,-47.06642
1655296051001,-22.820986,-47.066418
1655296052001,-22.820986,-47.06641
1655296053001,-22.820984,-47.066402
1655296054001,-22.820984,-47.066395
1655296055001,-22.82099,-47.06642
1655296056001,-22.82099,-47.066425
1655296057001,-22.82099,-47.06643
1655296057721,-22.82099,-47.06643
1655296059001,-22.82099,-47.06643
1655296060001,-22.82099,-47.06643
1655296061001,-22.82099,-47.06643
1655296062001,-22.82099,-47.06643
1655296063001,-22.82099,-47.06643
1655296064001,-22.82099,-47.06643
1655296065001,-22.82099,-47.06643
1655296066001,-22.82099,-47.06643
1655296067001,-22.82099,-47.06643
1655296068001,-22.82099,-47.06643
1655296069001,-22.82099,-47.06643
1655296070001,-22.82099,-47.06643
1655296071001,-22.82099,-47.06643
1655296072001,-22.82099,-47.06643
1655296073001,-22.82099,-47.06643
1655296074001,-22.82099,-47.06643
1655296075001,-22.82099,-47.06643
1655296076001,-22.82099,-47.06643
1655296077001,-22.82099,-47.06643
1655296078001,-22.82099,-47.06643
1655296079001,-22.82099,-47.06643
1655296080000,-22.82099,-47.06643
1655296081001,-22.82099,-47.06643
